;Capitals;Capitals_0041;Point;15.2822;-4.28247;15.2822;-4.28247;POINT(15.2822 -4.28247);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Brazzaville</attribute><attribute name="Country" type="C" length="30" dec="0">Congo</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">937000</attribute><attribute name="Long" type="N" length="11" dec="0">15.2822</attribute><attribute name="Lat" type="N" length="11" dec="0">-4.28247</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0042;Point;-59.571;13.1422;-59.571;13.1422;POINT(-59.571 13.1422);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Bridgetown</attribute><attribute name="Country" type="C" length="30" dec="0">Barbados</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">6700</attribute><attribute name="Long" type="N" length="11" dec="0">-59.571</attribute><attribute name="Lat" type="N" length="11" dec="0">13.1422</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0043;Point;4.25474;50.8189;4.25474;50.8189;POINT(4.25474 50.8189);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Brussels</attribute><attribute name="Country" type="C" length="30" dec="0">Belgium</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">970346</attribute><attribute name="Long" type="N" length="11" dec="0">4.36533</attribute><attribute name="Lat" type="N" length="11" dec="0">50.8382</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0044;Point;25.9876;44.2122;25.9876;44.2122;POINT(25.9876 44.2122);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Bucharest</attribute><attribute name="Country" type="C" length="30" dec="0">Romania</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">2014359</attribute><attribute name="Long" type="N" length="11" dec="0">26.0982</attribute><attribute name="Lat" type="N" length="11" dec="0">44.2314</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0045;Point;18.9816;47.4967;18.9816;47.4967;POINT(18.9816 47.4967);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Budapest</attribute><attribute name="Country" type="C" length="30" dec="0">Hungary</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">2113645</attribute><attribute name="Long" type="N" length="11" dec="0">19.0922</attribute><attribute name="Lat" type="N" length="11" dec="0">47.516</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0046;Point;-58.4103;-34.6679;-58.4103;-34.6679;POINT(-58.4103 -34.6679);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Buenos Aires</attribute><attribute name="Country" type="C" length="30" dec="0">Argentina</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">12582000</attribute><attribute name="Long" type="N" length="11" dec="0">-58.4103</attribute><attribute name="Lat" type="N" length="11" dec="0">-34.6679</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0047;Point;29.3545;-3.37409;29.3545;-3.37409;POINT(29.3545 -3.37409);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Bujumbura</attribute><attribute name="Country" type="C" length="30" dec="0">Burundi</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">240000</attribute><attribute name="Long" type="N" length="11" dec="0">29.3545</attribute><attribute name="Lat" type="N" length="11" dec="0">-3.37409</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0048;Point;31.2491;30.0786;31.2491;30.0786;POINT(31.2491 30.0786);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Cairo</attribute><attribute name="Country" type="C" length="30" dec="0">Egypt</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">6452000</attribute><attribute name="Long" type="N" length="11" dec="0">31.2491</attribute><attribute name="Lat" type="N" length="11" dec="0">30.0786</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0049;Point;149.043;-35.3535;149.043;-35.3535;POINT(149.043 -35.3535);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Canberra</attribute><attribute name="Country" type="C" length="30" dec="0">Australia</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">297300</attribute><attribute name="Long" type="N" length="11" dec="0">149.043</attribute><attribute name="Lat" type="N" length="11" dec="0">-35.3535</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0050;Point;145.765;15.1939;145.765;15.1939;POINT(145.765 15.1939);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Capitol Hill</attribute><attribute name="Country" type="C" length="30" dec="0">Northern Mariana Islands</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">0</attribute><attribute name="Long" type="N" length="11" dec="0">145.765</attribute><attribute name="Lat" type="N" length="11" dec="0">15.1939</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
